Check ID,Severity,File,Line,Message
python.lang.security.audit.non-literal-import.non-literal-import,WARNING,semgrep-env/lib/python3.12/site-packages/pip/_vendor/pkg_resources/__init__.py,2290,Untrusted user input in `importlib.import_module()` function allows an attacker to load arbitrary code. Avoid dynamic values in `importlib.import_module()` or use a whitelist to prevent running untrusted code.
python.lang.security.audit.exec-detected.exec-detected,WARNING,semgrep-env/lib/python3.12/site-packages/pip/_vendor/pygments/formatters/__init__.py,103,"Detected the use of exec(). exec() can be dangerous if used to evaluate dynamic content. If this content can be input from outside the program, this may be a code injection vulnerability. Ensure evaluated content is not definable by external sources."
python.lang.security.audit.exec-detected.exec-detected,WARNING,semgrep-env/lib/python3.12/site-packages/pip/_vendor/pygments/lexers/__init__.py,153,"Detected the use of exec(). exec() can be dangerous if used to evaluate dynamic content. If this content can be input from outside the program, this may be a code injection vulnerability. Ensure evaluated content is not definable by external sources."
python.lang.security.dangerous-globals-use.dangerous-globals-use,WARNING,semgrep-env/lib/python3.12/site-packages/pip/_vendor/pygments/unistring.py,83,Found non static data as an index to 'globals()'. This is extremely dangerous because it allows an attacker to execute arbitrary code on the system. Refactor your code not to use 'globals()'.
python.lang.security.dangerous-globals-use.dangerous-globals-use,WARNING,semgrep-env/lib/python3.12/site-packages/pip/_vendor/pygments/unistring.py,90,Found non static data as an index to 'globals()'. This is extremely dangerous because it allows an attacker to execute arbitrary code on the system. Refactor your code not to use 'globals()'.
python.flask.security.xss.audit.direct-use-of-jinja2.direct-use-of-jinja2,WARNING,semgrep-env/lib/python3.12/site-packages/pip/_vendor/pyparsing/diagram/__init__.py,157,"Detected direct use of jinja2. If not done properly, this may bypass HTML escaping which opens up the application to cross-site scripting (XSS) vulnerabilities. Prefer using the Flask method 'render_template()' and templates with a '.html' extension in order to prevent XSS."
python.lang.compatibility.python37.python37-compatibility-importlib2,ERROR,semgrep-env/lib/python3.12/site-packages/pip/_vendor/pyproject_hooks/_in_process/__init__.py,7,"Found 'importlib.resources', which is a module only available on Python 3.7+. This does not work in lower versions, and therefore is not backwards compatible. Use importlib_resources instead for older Python versions."
python.lang.security.audit.non-literal-import.non-literal-import,WARNING,semgrep-env/lib/python3.12/site-packages/pip/_vendor/pyproject_hooks/_in_process/_in_process.py,77,Untrusted user input in `importlib.import_module()` function allows an attacker to load arbitrary code. Avoid dynamic values in `importlib.import_module()` or use a whitelist to prevent running untrusted code.
python.lang.security.dangerous-globals-use.dangerous-globals-use,WARNING,semgrep-env/lib/python3.12/site-packages/pip/_vendor/pyproject_hooks/_in_process/_in_process.py,329,Found non static data as an index to 'globals()'. This is extremely dangerous because it allows an attacker to execute arbitrary code on the system. Refactor your code not to use 'globals()'.
python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1,WARNING,semgrep-env/lib/python3.12/site-packages/pip/_vendor/requests/auth.py,156,Detected SHA1 hash algorithm which is considered insecure. SHA1 is not collision resistant and is therefore not suitable as a cryptographic signature. Use SHA256 or SHA3 instead.
python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1,WARNING,semgrep-env/lib/python3.12/site-packages/pip/_vendor/requests/auth.py,205,Detected SHA1 hash algorithm which is considered insecure. SHA1 is not collision resistant and is therefore not suitable as a cryptographic signature. Use SHA256 or SHA3 instead.
python.lang.security.audit.marshal.marshal-usage,WARNING,semgrep-env/lib/python3.12/site-packages/pip/_vendor/rich/style.py,191,The marshal module is not intended to be secure against erroneous or maliciously constructed data. Never unmarshal data received from an untrusted or unauthenticated source. See more details: https://docs.python.org/3/library/marshal.html?highlight=security
python.lang.security.audit.marshal.marshal-usage,WARNING,semgrep-env/lib/python3.12/site-packages/pip/_vendor/rich/style.py,242,The marshal module is not intended to be secure against erroneous or maliciously constructed data. Never unmarshal data received from an untrusted or unauthenticated source. See more details: https://docs.python.org/3/library/marshal.html?highlight=security
python.lang.security.audit.marshal.marshal-usage,WARNING,semgrep-env/lib/python3.12/site-packages/pip/_vendor/rich/style.py,475,The marshal module is not intended to be secure against erroneous or maliciously constructed data. Never unmarshal data received from an untrusted or unauthenticated source. See more details: https://docs.python.org/3/library/marshal.html?highlight=security
python.lang.security.audit.marshal.marshal-usage,WARNING,semgrep-env/lib/python3.12/site-packages/pip/_vendor/rich/style.py,751,The marshal module is not intended to be secure against erroneous or maliciously constructed data. Never unmarshal data received from an untrusted or unauthenticated source. See more details: https://docs.python.org/3/library/marshal.html?highlight=security
python.lang.security.audit.insecure-transport.ssl.no-set-ciphers.no-set-ciphers,WARNING,semgrep-env/lib/python3.12/site-packages/pip/_vendor/truststore/_api.py,160,"The 'ssl' module disables insecure cipher suites by default. Therefore, use of 'set_ciphers()' should only be used when you have very specialized requirements. Otherwise, you risk lowering the security of the SSL channel."
python.lang.security.audit.weak-ssl-version.weak-ssl-version,WARNING,semgrep-env/lib/python3.12/site-packages/pip/_vendor/urllib3/contrib/pyopenssl.py,99,"An insecure SSL version was detected. TLS versions 1.0, 1.1, and all SSL versions are considered weak encryption and are deprecated. Use 'ssl.PROTOCOL_TLSv1_2' or higher."
python.lang.security.audit.weak-ssl-version.weak-ssl-version,WARNING,semgrep-env/lib/python3.12/site-packages/pip/_vendor/urllib3/contrib/pyopenssl.py,103,"An insecure SSL version was detected. TLS versions 1.0, 1.1, and all SSL versions are considered weak encryption and are deprecated. Use 'ssl.PROTOCOL_TLSv1_2' or higher."
python.lang.security.audit.weak-ssl-version.weak-ssl-version,WARNING,semgrep-env/lib/python3.12/site-packages/pip/_vendor/urllib3/contrib/pyopenssl.py,106,"An insecure SSL version was detected. TLS versions 1.0, 1.1, and all SSL versions are considered weak encryption and are deprecated. Use 'ssl.PROTOCOL_TLSv1_2' or higher."
python.lang.security.audit.weak-ssl-version.weak-ssl-version,WARNING,semgrep-env/lib/python3.12/site-packages/pip/_vendor/urllib3/contrib/securetransport.py,163,"An insecure SSL version was detected. TLS versions 1.0, 1.1, and all SSL versions are considered weak encryption and are deprecated. Use 'ssl.PROTOCOL_TLSv1_2' or higher."
python.lang.security.audit.weak-ssl-version.weak-ssl-version,WARNING,semgrep-env/lib/python3.12/site-packages/pip/_vendor/urllib3/contrib/securetransport.py,168,"An insecure SSL version was detected. TLS versions 1.0, 1.1, and all SSL versions are considered weak encryption and are deprecated. Use 'ssl.PROTOCOL_TLSv1_2' or higher."
python.lang.security.audit.weak-ssl-version.weak-ssl-version,WARNING,semgrep-env/lib/python3.12/site-packages/pip/_vendor/urllib3/contrib/securetransport.py,173,"An insecure SSL version was detected. TLS versions 1.0, 1.1, and all SSL versions are considered weak encryption and are deprecated. Use 'ssl.PROTOCOL_TLSv1_2' or higher."
python.lang.security.audit.weak-ssl-version.weak-ssl-version,WARNING,semgrep-env/lib/python3.12/site-packages/pip/_vendor/urllib3/contrib/securetransport.py,178,"An insecure SSL version was detected. TLS versions 1.0, 1.1, and all SSL versions are considered weak encryption and are deprecated. Use 'ssl.PROTOCOL_TLSv1_2' or higher."
python.lang.security.audit.ssl-wrap-socket-is-deprecated.ssl-wrap-socket-is-deprecated,WARNING,semgrep-env/lib/python3.12/site-packages/pip/_vendor/urllib3/util/ssl_.py,179,"'ssl.wrap_socket()' is deprecated. This function creates an insecure socket without server name indication or hostname matching. Instead, create an SSL context using 'ssl.SSLContext()' and use that to wrap a socket."
python.lang.security.audit.insecure-transport.ssl.no-set-ciphers.no-set-ciphers,WARNING,semgrep-env/lib/python3.12/site-packages/pip/_vendor/urllib3/util/ssl_.py,292,"The 'ssl' module disables insecure cipher suites by default. Therefore, use of 'set_ciphers()' should only be used when you have very specialized requirements. Otherwise, you risk lowering the security of the SSL channel."
python.lang.security.audit.dynamic-urllib-use-detected.dynamic-urllib-use-detected,WARNING,semgrep-env/lib/python3.12/site-packages/pip/_vendor/webencodings/mklabels.py,47,"Detected a dynamic value being used with urllib. urllib supports 'file://' schemes, so a dynamic value controlled by a malicious actor may allow them to read arbitrary files. Audit uses of urllib calls to ensure user data cannot control the URLs, or consider using the 'requests' library instead."
python.lang.security.audit.formatted-sql-query.formatted-sql-query,WARNING,semgrep-env/lib/python3.12/site-packages/playhouse/apsw_ext.py,112,Detected possible formatted SQL query. Use parameterized queries instead.
python.sqlalchemy.security.sqlalchemy-execute-raw-query.sqlalchemy-execute-raw-query,ERROR,semgrep-env/lib/python3.12/site-packages/playhouse/apsw_ext.py,112,"Avoiding SQL string concatenation: untrusted input concatenated with raw SQL query can result in SQL Injection. In order to execute raw query safely, prepared statement should be used. SQLAlchemy provides TextualSQL to easily used prepared statement with named parameters. For complex SQL composition, use SQL Expression Language or Schema Definition Language. In most cases, SQLAlchemy ORM will be a better option."
python.lang.security.audit.formatted-sql-query.formatted-sql-query,WARNING,semgrep-env/lib/python3.12/site-packages/playhouse/cockroachdb.py,153,Detected possible formatted SQL query. Use parameterized queries instead.
python.sqlalchemy.security.sqlalchemy-execute-raw-query.sqlalchemy-execute-raw-query,ERROR,semgrep-env/lib/python3.12/site-packages/playhouse/cockroachdb.py,153,"Avoiding SQL string concatenation: untrusted input concatenated with raw SQL query can result in SQL Injection. In order to execute raw query safely, prepared statement should be used. SQLAlchemy provides TextualSQL to easily used prepared statement with named parameters. For complex SQL composition, use SQL Expression Language or Schema Definition Language. In most cases, SQLAlchemy ORM will be a better option."
python.lang.security.deserialization.pickle.avoid-cPickle,WARNING,semgrep-env/lib/python3.12/site-packages/playhouse/fields.py,55,"Avoid using `cPickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format."
python.lang.security.deserialization.pickle.avoid-pickle,WARNING,semgrep-env/lib/python3.12/site-packages/playhouse/fields.py,55,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format."
python.lang.security.deserialization.pickle.avoid-cPickle,WARNING,semgrep-env/lib/python3.12/site-packages/playhouse/fields.py,59,"Avoid using `cPickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format."
python.lang.security.deserialization.pickle.avoid-pickle,WARNING,semgrep-env/lib/python3.12/site-packages/playhouse/fields.py,59,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format."
python.lang.security.insecure-uuid-version.insecure-uuid-version,WARNING,semgrep-env/lib/python3.12/site-packages/playhouse/postgres_ext.py,492,"Using UUID version 1 for UUID generation can lead to predictable UUIDs based on system information (e.g., MAC address, timestamp). This may lead to security risks such as the sandwich attack. Consider using `uuid.uuid4()` instead for better randomness and security."
python.lang.security.audit.formatted-sql-query.formatted-sql-query,WARNING,semgrep-env/lib/python3.12/site-packages/playhouse/reflection.py,388,Detected possible formatted SQL query. Use parameterized queries instead.
python.sqlalchemy.security.sqlalchemy-execute-raw-query.sqlalchemy-execute-raw-query,ERROR,semgrep-env/lib/python3.12/site-packages/playhouse/reflection.py,388,"Avoiding SQL string concatenation: untrusted input concatenated with raw SQL query can result in SQL Injection. In order to execute raw query safely, prepared statement should be used. SQLAlchemy provides TextualSQL to easily used prepared statement with named parameters. For complex SQL composition, use SQL Expression Language or Schema Definition Language. In most cases, SQLAlchemy ORM will be a better option."
python.lang.security.audit.formatted-sql-query.formatted-sql-query,WARNING,semgrep-env/lib/python3.12/site-packages/playhouse/sqlcipher_ext.py,77,Detected possible formatted SQL query. Use parameterized queries instead.
python.sqlalchemy.security.sqlalchemy-execute-raw-query.sqlalchemy-execute-raw-query,ERROR,semgrep-env/lib/python3.12/site-packages/playhouse/sqlcipher_ext.py,77,"Avoiding SQL string concatenation: untrusted input concatenated with raw SQL query can result in SQL Injection. In order to execute raw query safely, prepared statement should be used. SQLAlchemy provides TextualSQL to easily used prepared statement with named parameters. For complex SQL composition, use SQL Expression Language or Schema Definition Language. In most cases, SQLAlchemy ORM will be a better option."
python.lang.security.audit.non-literal-import.non-literal-import,WARNING,semgrep-env/lib/python3.12/site-packages/pydantic/__init__.py,442,Untrusted user input in `importlib.import_module()` function allows an attacker to load arbitrary code. Avoid dynamic values in `importlib.import_module()` or use a whitelist to prevent running untrusted code.
python.lang.security.audit.non-literal-import.non-literal-import,WARNING,semgrep-env/lib/python3.12/site-packages/pydantic/__init__.py,446,Untrusted user input in `importlib.import_module()` function allows an attacker to load arbitrary code. Avoid dynamic values in `importlib.import_module()` or use a whitelist to prevent running untrusted code.
python.lang.security.audit.non-literal-import.non-literal-import,WARNING,semgrep-env/lib/python3.12/site-packages/pydantic/_internal/_validators.py,108,Untrusted user input in `importlib.import_module()` function allows an attacker to load arbitrary code. Avoid dynamic values in `importlib.import_module()` or use a whitelist to prevent running untrusted code.
python.lang.security.deserialization.pickle.avoid-pickle,WARNING,semgrep-env/lib/python3.12/site-packages/pydantic/deprecated/parse.py,54,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format."
python.lang.security.audit.dangerous-annotations-usage.dangerous-annotations-usage,INFO,semgrep-env/lib/python3.12/site-packages/pydantic/v1/generics.py,400,Annotations passed to `typing.get_type_hints` are evaluated in `globals` and `locals` namespaces. Make sure that no arbitrary value can be written as the annotation and passed to `typing.get_type_hints` function.
python.lang.security.deserialization.pickle.avoid-pickle,WARNING,semgrep-env/lib/python3.12/site-packages/pydantic/v1/parse.py,42,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format."
python.lang.security.audit.non-literal-import.non-literal-import,WARNING,semgrep-env/lib/python3.12/site-packages/pydantic/v1/utils.py,134,Untrusted user input in `importlib.import_module()` function allows an attacker to load arbitrary code. Avoid dynamic values in `importlib.import_module()` or use a whitelist to prevent running untrusted code.
python.lang.security.audit.non-literal-import.non-literal-import,WARNING,semgrep-env/lib/python3.12/site-packages/pydantic/v1/version.py,25,Untrusted user input in `importlib.import_module()` function allows an attacker to load arbitrary code. Avoid dynamic values in `importlib.import_module()` or use a whitelist to prevent running untrusted code.
python.lang.security.audit.exec-detected.exec-detected,WARNING,semgrep-env/lib/python3.12/site-packages/pygments/formatters/__init__.py,103,"Detected the use of exec(). exec() can be dangerous if used to evaluate dynamic content. If this content can be input from outside the program, this may be a code injection vulnerability. Ensure evaluated content is not definable by external sources."
python.lang.security.audit.exec-detected.exec-detected,WARNING,semgrep-env/lib/python3.12/site-packages/pygments/lexers/__init__.py,154,"Detected the use of exec(). exec() can be dangerous if used to evaluate dynamic content. If this content can be input from outside the program, this may be a code injection vulnerability. Ensure evaluated content is not definable by external sources."
python.lang.security.audit.insecure-transport.urllib.insecure-urlopen.insecure-urlopen,WARNING,semgrep-env/lib/python3.12/site-packages/pygments/lexers/_lua_builtins.py,225,Detected 'urllib.urlopen()' using 'http://'. This request will not be encrypted. Use 'https://' instead.
python.lang.security.audit.dynamic-urllib-use-detected.dynamic-urllib-use-detected,WARNING,semgrep-env/lib/python3.12/site-packages/pygments/lexers/_lua_builtins.py,233,"Detected a dynamic value being used with urllib. urllib supports 'file://' schemes, so a dynamic value controlled by a malicious actor may allow them to read arbitrary files. Audit uses of urllib calls to ensure user data cannot control the URLs, or consider using the 'requests' library instead."
python.lang.security.audit.insecure-transport.urllib.insecure-urlretrieve.insecure-urlretrieve,WARNING,semgrep-env/lib/python3.12/site-packages/pygments/lexers/_php_builtins.py,3257,Detected 'urllib.urlretrieve()' using 'http://'. This request will not be encrypted. Use 'https://' instead.
python.lang.security.audit.insecure-transport.urllib.insecure-urlretrieve.insecure-urlretrieve,WARNING,semgrep-env/lib/python3.12/site-packages/pygments/lexers/_php_builtins.py,3299,Detected 'urllib.urlretrieve()' using 'http://'. This request will not be encrypted. Use 'https://' instead.
trailofbits.python.tarfile-extractall-traversal.tarfile-extractall-traversal,ERROR,semgrep-env/lib/python3.12/site-packages/pygments/lexers/_php_builtins.py,3300,Possible path traversal through `tarfile.open($PATH).extractall()` if the source tar is controlled by an attacker
python.lang.security.dangerous-globals-use.dangerous-globals-use,WARNING,semgrep-env/lib/python3.12/site-packages/pygments/unistring.py,83,Found non static data as an index to 'globals()'. This is extremely dangerous because it allows an attacker to execute arbitrary code on the system. Refactor your code not to use 'globals()'.
python.lang.security.dangerous-globals-use.dangerous-globals-use,WARNING,semgrep-env/lib/python3.12/site-packages/pygments/unistring.py,90,Found non static data as an index to 'globals()'. This is extremely dangerous because it allows an attacker to execute arbitrary code on the system. Refactor your code not to use 'globals()'.
generic.secrets.security.detected-jwt-token.detected-jwt-token,ERROR,semgrep-env/lib/python3.12/site-packages/pyjwt-2.12.1.dist-info/METADATA,91,JWT token detected
python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1,WARNING,semgrep-env/lib/python3.12/site-packages/requests/auth.py,156,Detected SHA1 hash algorithm which is considered insecure. SHA1 is not collision resistant and is therefore not suitable as a cryptographic signature. Use SHA256 or SHA3 instead.
python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1,WARNING,semgrep-env/lib/python3.12/site-packages/requests/auth.py,205,Detected SHA1 hash algorithm which is considered insecure. SHA1 is not collision resistant and is therefore not suitable as a cryptographic signature. Use SHA256 or SHA3 instead.
python.lang.security.audit.non-literal-import.non-literal-import,WARNING,semgrep-env/lib/python3.12/site-packages/requests/compat.py,36,Untrusted user input in `importlib.import_module()` function allows an attacker to load arbitrary code. Avoid dynamic values in `importlib.import_module()` or use a whitelist to prevent running untrusted code.
python.lang.security.audit.non-literal-import.non-literal-import,WARNING,semgrep-env/lib/python3.12/site-packages/rich/_unicode_data/__init__.py,90,Untrusted user input in `importlib.import_module()` function allows an attacker to load arbitrary code. Avoid dynamic values in `importlib.import_module()` or use a whitelist to prevent running untrusted code.
python.lang.security.deserialization.pickle.avoid-pickle,WARNING,semgrep-env/lib/python3.12/site-packages/rich/style.py,196,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format."
python.lang.security.deserialization.pickle.avoid-pickle,WARNING,semgrep-env/lib/python3.12/site-packages/rich/style.py,247,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format."
python.lang.security.deserialization.pickle.avoid-pickle,WARNING,semgrep-env/lib/python3.12/site-packages/rich/style.py,471,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format."
python.lang.security.deserialization.pickle.avoid-pickle,WARNING,semgrep-env/lib/python3.12/site-packages/rich/style.py,747,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format."
python.lang.security.audit.non-literal-import.non-literal-import,WARNING,semgrep-env/lib/python3.12/site-packages/ruamel/yaml/main.py,87,Untrusted user input in `importlib.import_module()` function allows an attacker to load arbitrary code. Avoid dynamic values in `importlib.import_module()` or use a whitelist to prevent running untrusted code.
python.lang.compatibility.python37.python37-compatibility-importlib2,ERROR,semgrep-env/lib/python3.12/site-packages/semgrep/console_scripts/entrypoint.py,30,"Found 'importlib.resources', which is a module only available on Python 3.7+. This does not work in lower versions, and therefore is not backwards compatible. Use importlib_resources instead for older Python versions."
python.lang.compatibility.python37.python37-compatibility-importlib2,ERROR,semgrep-env/lib/python3.12/site-packages/semgrep/semgrep_core.py,13,"Found 'importlib.resources', which is a module only available on Python 3.7+. This does not work in lower versions, and therefore is not backwards compatible. Use importlib_resources instead for older Python versions."
python.flask.security.xss.audit.direct-use-of-jinja2.direct-use-of-jinja2,WARNING,semgrep-env/lib/python3.12/site-packages/starlette/templating.py,116,"Detected direct use of jinja2. If not done properly, this may bypass HTML escaping which opens up the application to cross-site scripting (XSS) vulnerabilities. Prefer using the Flask method 'render_template()' and templates with a '.html' extension in order to prevent XSS."
javascript.lang.security.detect-insecure-websocket.detect-insecure-websocket,ERROR,semgrep-env/lib/python3.12/site-packages/starlette/testclient.py,652,Insecure WebSocket Detected. WebSocket Secure (wss) should be used for all WebSocket connections.
python.lang.security.audit.eval-detected.eval-detected,WARNING,semgrep-env/lib/python3.12/site-packages/typing_extensions.py,4034,"Detected the use of eval(). eval() can be dangerous if used to evaluate dynamic content. If this content can be input from outside the program, this may be a code injection vulnerability. Ensure evaluated content is not definable by external sources."
python.lang.security.audit.eval-detected.eval-detected,WARNING,semgrep-env/lib/python3.12/site-packages/typing_extensions.py,4116,"Detected the use of eval(). eval() can be dangerous if used to evaluate dynamic content. If this content can be input from outside the program, this may be a code injection vulnerability. Ensure evaluated content is not definable by external sources."
python.lang.security.audit.exec-detected.exec-detected,WARNING,semgrep-env/lib/python3.12/site-packages/typing_inspection/typing_objects.py,101,"Detected the use of exec(). exec() can be dangerous if used to evaluate dynamic content. If this content can be input from outside the program, this may be a code injection vulnerability. Ensure evaluated content is not definable by external sources."
python.lang.security.audit.exec-detected.exec-detected,WARNING,semgrep-env/lib/python3.12/site-packages/typing_inspection/typing_objects.py,133,"Detected the use of exec(). exec() can be dangerous if used to evaluate dynamic content. If this content can be input from outside the program, this may be a code injection vulnerability. Ensure evaluated content is not definable by external sources."
python.lang.compatibility.python37.python37-compatibility-importlib2,ERROR,semgrep-env/lib/python3.12/site-packages/urllib3/contrib/emscripten/fetch.py,42,"Found 'importlib.resources', which is a module only available on Python 3.7+. This does not work in lower versions, and therefore is not backwards compatible. Use importlib_resources instead for older Python versions."
python.lang.security.audit.weak-ssl-version.weak-ssl-version,WARNING,semgrep-env/lib/python3.12/site-packages/urllib3/contrib/pyopenssl.py,73,"An insecure SSL version was detected. TLS versions 1.0, 1.1, and all SSL versions are considered weak encryption and are deprecated. Use 'ssl.PROTOCOL_TLSv1_2' or higher."
python.lang.security.audit.weak-ssl-version.weak-ssl-version,WARNING,semgrep-env/lib/python3.12/site-packages/urllib3/contrib/pyopenssl.py,77,"An insecure SSL version was detected. TLS versions 1.0, 1.1, and all SSL versions are considered weak encryption and are deprecated. Use 'ssl.PROTOCOL_TLSv1_2' or higher."
python.lang.security.audit.insecure-transport.ssl.no-set-ciphers.no-set-ciphers,WARNING,semgrep-env/lib/python3.12/site-packages/urllib3/util/ssl_.py,311,"The 'ssl' module disables insecure cipher suites by default. Therefore, use of 'set_ciphers()' should only be used when you have very specialized requirements. Otherwise, you risk lowering the security of the SSL channel."
python.lang.security.audit.insecure-transport.ssl.no-set-ciphers.no-set-ciphers,WARNING,semgrep-env/lib/python3.12/site-packages/uvicorn/config.py,121,"The 'ssl' module disables insecure cipher suites by default. Therefore, use of 'set_ciphers()' should only be used when you have very specialized requirements. Otherwise, you risk lowering the security of the SSL channel."
python.lang.security.audit.insecure-file-permissions.insecure-file-permissions,WARNING,semgrep-env/lib/python3.12/site-packages/uvicorn/config.py,509,These permissions `uds_perms` are widely permissive and grant access to more people than may be necessary. A good default is `0o644` which gives read and write access to yourself and read access to everyone else.
python.lang.security.audit.non-literal-import.non-literal-import,WARNING,semgrep-env/lib/python3.12/site-packages/uvicorn/importer.py,19,Untrusted user input in `importlib.import_module()` function allows an attacker to load arbitrary code. Avoid dynamic values in `importlib.import_module()` or use a whitelist to prevent running untrusted code.
generic.secrets.security.detected-jwt-token.detected-jwt-token,ERROR,src/it/java/org/owasp/webgoat/playwright/webwolf/JwtUITest.java,31,JWT token detected
java.spring.security.unrestricted-request-mapping.unrestricted-request-mapping,WARNING,src/main/java/org/owasp/webgoat/container/service/LabelDebugService.java,35,"Detected a method annotated with 'RequestMapping' that does not specify the HTTP method. CSRF protections are not enabled for GET, HEAD, TRACE, or OPTIONS, and by default all HTTP methods are allowed when the HTTP method is not explicitly specified. This means that a method that performs state changes could be vulnerable to CSRF attacks. To mitigate, add the 'method' field and specify the HTTP method (such as 'RequestMethod.POST')."
java.spring.security.unrestricted-request-mapping.unrestricted-request-mapping,WARNING,src/main/java/org/owasp/webgoat/container/service/LabelDebugService.java,48,"Detected a method annotated with 'RequestMapping' that does not specify the HTTP method. CSRF protections are not enabled for GET, HEAD, TRACE, or OPTIONS, and by default all HTTP methods are allowed when the HTTP method is not explicitly specified. This means that a method that performs state changes could be vulnerable to CSRF attacks. To mitigate, add the 'method' field and specify the HTTP method (such as 'RequestMethod.POST')."
java.spring.security.unrestricted-request-mapping.unrestricted-request-mapping,WARNING,src/main/java/org/owasp/webgoat/container/service/LessonMenuService.java,45,"Detected a method annotated with 'RequestMapping' that does not specify the HTTP method. CSRF protections are not enabled for GET, HEAD, TRACE, or OPTIONS, and by default all HTTP methods are allowed when the HTTP method is not explicitly specified. This means that a method that performs state changes could be vulnerable to CSRF attacks. To mitigate, add the 'method' field and specify the HTTP method (such as 'RequestMethod.POST')."
java.spring.security.unrestricted-request-mapping.unrestricted-request-mapping,WARNING,src/main/java/org/owasp/webgoat/container/service/SessionService.java,22,"Detected a method annotated with 'RequestMapping' that does not specify the HTTP method. CSRF protections are not enabled for GET, HEAD, TRACE, or OPTIONS, and by default all HTTP methods are allowed when the HTTP method is not explicitly specified. This means that a method that performs state changes could be vulnerable to CSRF attacks. To mitigate, add the 'method' field and specify the HTTP method (such as 'RequestMethod.POST')."
java.lang.security.audit.crypto.weak-random.weak-random,WARNING,src/main/java/org/owasp/webgoat/lessons/challenges/challenge1/ImageServlet.java,21,"Detected use of the functions `Math.random()` or `java.util.Random()`. These are both not cryptographically strong random number generators (RNGs). If you are using these RNGs to create passwords or secret tokens, use `java.security.SecureRandom` instead."
java.spring.security.injection.tainted-sql-string.tainted-sql-string,ERROR,src/main/java/org/owasp/webgoat/lessons/challenges/challenge5/Assignment5.java,45,"User data flows into this manually-constructed SQL string. User data can be safely inserted into SQL strings using prepared statements or an object-relational mapper (ORM). Manually-constructed SQL strings is a possible indicator of SQL injection, which could let an attacker steal or manipulate data from the database. Instead, use prepared statements (`connection.PreparedStatement`) or a safe library."
java.lang.security.audit.formatted-sql-string.formatted-sql-string,ERROR,src/main/java/org/owasp/webgoat/lessons/challenges/challenge5/Assignment5.java,50,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.
java.lang.security.audit.crypto.weak-random.weak-random,WARNING,src/main/java/org/owasp/webgoat/lessons/cryptography/EncodingAssignment.java,37,"Detected use of the functions `Math.random()` or `java.util.Random()`. These are both not cryptographically strong random number generators (RNGs). If you are using these RNGs to create passwords or secret tokens, use `java.security.SecureRandom` instead."
java.lang.security.audit.tainted-session-from-http-request.tainted-session-from-http-request,WARNING,src/main/java/org/owasp/webgoat/lessons/cryptography/EncodingAssignment.java,39,"Detected input from a HTTPServletRequest going into a session command, like `setAttribute`. User input into such a command could lead to an attacker inputting malicious code into your session parameters, blurring the line between what's trusted and untrusted, and therefore leading to a trust boundary violation. This could lead to programmers trusting unvalidated data. Instead, thoroughly sanitize user input before passing it into such function calls."
