python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/jwt/html/JWT.html,20,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/jwt/html/JWT.html,125,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/jwt/html/JWT.html,158,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
generic.secrets.security.detected-jwt-token.detected-jwt-token,ERROR,src/main/resources/lessons/jwt/html/JWT.html,323,JWT token detected
generic.secrets.security.detected-jwt-token.detected-jwt-token,ERROR,src/main/resources/lessons/jwt/html/JWT.html,389,JWT token detected
generic.secrets.security.detected-jwt-token.detected-jwt-token,ERROR,src/main/resources/lessons/jwt/images/logs.txt,2,JWT token detected
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/lessontemplate/html/LessonTemplate.html,48,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/logging/html/LogSpoofing.html,17,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/logging/html/LogSpoofing.html,39,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/missingac/html/MissingFunctionAC.html,53,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/missingac/html/MissingFunctionAC.html,76,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/missingac/html/MissingFunctionAC.html,98,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/openredirect/html/OpenRedirect.html,18,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/openredirect/html/OpenRedirect.html,33,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/openredirect/html/OpenRedirect.html,48,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/openredirect/html/OpenRedirect.html,64,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/openredirect/html/OpenRedirect.html,100,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/openredirect/html/OpenRedirect.html,116,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/passwordreset/html/PasswordReset.html,144,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/passwordreset/templates/password_reset.html,12,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/pathtraversal/html/PathTraversal.html,192,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/securepasswords/html/SecurePasswords.html,21,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/securitymisconfiguration/html/SecurityMisconfiguration.html,18,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/securitymisconfiguration/html/SecurityMisconfiguration.html,47,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/securitymisconfiguration/html/SecurityMisconfiguration.html,72,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
html.security.audit.missing-integrity.missing-integrity,WARNING,src/main/resources/lessons/spoofcookie/html/SpoofCookie.html,5,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files."
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/sqlinjection/html/SqlInjection.html,16,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/sqlinjection/html/SqlInjection.html,40,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/sqlinjection/html/SqlInjection.html,64,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/sqlinjection/html/SqlInjection.html,88,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/sqlinjection/html/SqlInjection.html,189,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/sqlinjection/html/SqlInjection.html,217,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/sqlinjection/html/SqlInjection.html,245,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/sqlinjection/html/SqlInjection.html,274,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/sqlinjection/html/SqlInjectionAdvanced.html,21,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/sqlinjection/html/SqlInjectionAdvanced.html,34,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/sqlinjection/html/SqlInjectionAdvanced.html,169,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/sqlinjection/html/SqlInjectionMitigations.html,26,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/sqlinjection/html/SqlInjectionMitigations.html,45,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/sqlinjection/html/SqlInjectionMitigations.html,73,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/sqlinjection/html/SqlInjectionMitigations.html,96,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/sqlinjection/html/SqlInjectionMitigations.html,176,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/ssrf/html/SSRF.html,13,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/ssrf/html/SSRF.html,35,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
html.security.audit.missing-integrity.missing-integrity,WARNING,src/main/resources/lessons/vulnerablecomponents/html/VulnerableComponents.html,5,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files."
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/vulnerablecomponents/html/VulnerableComponents.html,104,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/webwolfintroduction/html/WebWolfIntroduction.html,19,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/webwolfintroduction/html/WebWolfIntroduction.html,40,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/webwolfintroduction/html/WebWolfIntroduction.html,77,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/xss/html/CrossSiteScripting.html,13,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/xss/html/CrossSiteScripting.html,134,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/xss/html/CrossSiteScripting.html,149,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/xss/html/CrossSiteScripting.html,169,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/xss/html/CrossSiteScriptingMitigation.html,24,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/xss/html/CrossSiteScriptingMitigation.html,44,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/lessons/xss/html/CrossSiteScriptingStored.html,68,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
javascript.lang.security.audit.detect-non-literal-regexp.detect-non-literal-regexp,WARNING,src/main/resources/webgoat/static/js/libs/backbone-min.js,1,"RegExp() called with a `t` function argument, this might allow an attacker to cause a Regular Expression Denial-of-Service (ReDoS) within your application as RegExP blocks the main thread. For this reason, it is recommended to use hardcoded regexes instead. If your regex is run on user-controlled input, consider performing input validation or use a regex checking/sanitization library such as https://www.npmjs.com/package/recheck to verify that the regex does not appear vulnerable to ReDoS."
javascript.lang.security.audit.detect-non-literal-regexp.detect-non-literal-regexp,WARNING,src/main/resources/webgoat/static/js/libs/mode-java.js,573,"RegExp() called with a `commentRegex` function argument, this might allow an attacker to cause a Regular Expression Denial-of-Service (ReDoS) within your application as RegExP blocks the main thread. For this reason, it is recommended to use hardcoded regexes instead. If your regex is run on user-controlled input, consider performing input validation or use a regex checking/sanitization library such as https://www.npmjs.com/package/recheck to verify that the regex does not appear vulnerable to ReDoS."
javascript.lang.security.audit.detect-non-literal-regexp.detect-non-literal-regexp,WARNING,src/main/resources/webgoat/static/js/libs/mode-java.js,576,"RegExp() called with a `commentRegex` function argument, this might allow an attacker to cause a Regular Expression Denial-of-Service (ReDoS) within your application as RegExP blocks the main thread. For this reason, it is recommended to use hardcoded regexes instead. If your regex is run on user-controlled input, consider performing input validation or use a regex checking/sanitization library such as https://www.npmjs.com/package/recheck to verify that the regex does not appear vulnerable to ReDoS."
javascript.lang.security.audit.prototype-pollution.prototype-pollution-loop.prototype-pollution-loop,WARNING,src/main/resources/webgoat/static/js/libs/underscore-min.js,6,"Possibility of prototype polluting function detected. By adding or modifying attributes of an object prototype, it is possible to create attributes that exist on every object, or replace critical attributes with malicious ones. This can be problematic if the software depends on existence or non-existence of certain attributes, or uses pre-defined attributes of object prototype (such as hasOwnProperty, toString or valueOf). Possible mitigations might be: freezing the object prototype, using an object without prototypes (via Object.create(null) ), blocking modifications of attributes that resolve to object prototype, using Map instead of object."
javascript.lang.security.audit.detect-non-literal-regexp.detect-non-literal-regexp,WARNING,src/main/resources/webgoat/static/js/libs/underscore-min.js,6,"RegExp() called with a `r` function argument, this might allow an attacker to cause a Regular Expression Denial-of-Service (ReDoS) within your application as RegExP blocks the main thread. For this reason, it is recommended to use hardcoded regexes instead. If your regex is run on user-controlled input, consider performing input validation or use a regex checking/sanitization library such as https://www.npmjs.com/package/recheck to verify that the regex does not appear vulnerable to ReDoS."
javascript.lang.security.audit.detect-non-literal-regexp.detect-non-literal-regexp,WARNING,src/main/resources/webgoat/static/js/libs/underscore-min.js,6,"RegExp() called with a `r` function argument, this might allow an attacker to cause a Regular Expression Denial-of-Service (ReDoS) within your application as RegExP blocks the main thread. For this reason, it is recommended to use hardcoded regexes instead. If your regex is run on user-controlled input, consider performing input validation or use a regex checking/sanitization library such as https://www.npmjs.com/package/recheck to verify that the regex does not appear vulnerable to ReDoS."
javascript.lang.security.audit.prototype-pollution.prototype-pollution-loop.prototype-pollution-loop,WARNING,src/main/resources/webgoat/static/js/libs/underscore-min.js,6,"Possibility of prototype polluting function detected. By adding or modifying attributes of an object prototype, it is possible to create attributes that exist on every object, or replace critical attributes with malicious ones. This can be problematic if the software depends on existence or non-existence of certain attributes, or uses pre-defined attributes of object prototype (such as hasOwnProperty, toString or valueOf). Possible mitigations might be: freezing the object prototype, using an object without prototypes (via Object.create(null) ), blocking modifications of attributes that resolve to object prototype, using Map instead of object."
javascript.lang.security.audit.detect-non-literal-regexp.detect-non-literal-regexp,WARNING,src/main/resources/webgoat/static/js/libs/underscore-min.js,6,"RegExp() called with a `n` function argument, this might allow an attacker to cause a Regular Expression Denial-of-Service (ReDoS) within your application as RegExP blocks the main thread. For this reason, it is recommended to use hardcoded regexes instead. If your regex is run on user-controlled input, consider performing input validation or use a regex checking/sanitization library such as https://www.npmjs.com/package/recheck to verify that the regex does not appear vulnerable to ReDoS."
javascript.lang.security.audit.detect-non-literal-regexp.detect-non-literal-regexp,WARNING,src/main/resources/webgoat/static/js/libs/underscore-min.js,6,"RegExp() called with a `r` function argument, this might allow an attacker to cause a Regular Expression Denial-of-Service (ReDoS) within your application as RegExP blocks the main thread. For this reason, it is recommended to use hardcoded regexes instead. If your regex is run on user-controlled input, consider performing input validation or use a regex checking/sanitization library such as https://www.npmjs.com/package/recheck to verify that the regex does not appear vulnerable to ReDoS."
javascript.browser.security.insecure-document-method.insecure-document-method,ERROR,src/main/resources/webgoat/static/js/quiz.js,34,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
javascript.lang.security.audit.detect-non-literal-regexp.detect-non-literal-regexp,WARNING,src/main/resources/webgoat/static/plugins/bootstrap-wysihtml5/js/wysihtml5-0.3.0.js,843,"RegExp() called with a `nodeTypes` function argument, this might allow an attacker to cause a Regular Expression Denial-of-Service (ReDoS) within your application as RegExP blocks the main thread. For this reason, it is recommended to use hardcoded regexes instead. If your regex is run on user-controlled input, consider performing input validation or use a regex checking/sanitization library such as https://www.npmjs.com/package/recheck to verify that the regex does not appear vulnerable to ReDoS."
javascript.browser.security.insecure-document-method.insecure-document-method,ERROR,src/main/resources/webgoat/static/plugins/bootstrap-wysihtml5/js/wysihtml5-0.3.0.js,1189,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
javascript.browser.security.insecure-document-method.insecure-document-method,ERROR,src/main/resources/webgoat/static/plugins/bootstrap-wysihtml5/js/wysihtml5-0.3.0.js,1206,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
javascript.browser.security.insecure-document-method.insecure-document-method,ERROR,src/main/resources/webgoat/static/plugins/bootstrap-wysihtml5/js/wysihtml5-0.3.0.js,4011,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
javascript.lang.security.audit.detect-non-literal-regexp.detect-non-literal-regexp,WARNING,src/main/resources/webgoat/static/plugins/bootstrap-wysihtml5/js/wysihtml5-0.3.0.js,4079,"RegExp() called with a `className` function argument, this might allow an attacker to cause a Regular Expression Denial-of-Service (ReDoS) within your application as RegExP blocks the main thread. For this reason, it is recommended to use hardcoded regexes instead. If your regex is run on user-controlled input, consider performing input validation or use a regex checking/sanitization library such as https://www.npmjs.com/package/recheck to verify that the regex does not appear vulnerable to ReDoS."
javascript.lang.security.audit.detect-non-literal-regexp.detect-non-literal-regexp,WARNING,src/main/resources/webgoat/static/plugins/bootstrap-wysihtml5/js/wysihtml5-0.3.0.js,4088,"RegExp() called with a `className` function argument, this might allow an attacker to cause a Regular Expression Denial-of-Service (ReDoS) within your application as RegExP blocks the main thread. For this reason, it is recommended to use hardcoded regexes instead. If your regex is run on user-controlled input, consider performing input validation or use a regex checking/sanitization library such as https://www.npmjs.com/package/recheck to verify that the regex does not appear vulnerable to ReDoS."
javascript.browser.security.insecure-document-method.insecure-document-method,ERROR,src/main/resources/webgoat/static/plugins/bootstrap-wysihtml5/js/wysihtml5-0.3.0.js,4354,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
javascript.browser.security.insecure-document-method.insecure-document-method,ERROR,src/main/resources/webgoat/static/plugins/bootstrap-wysihtml5/js/wysihtml5-0.3.0.js,4391,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
javascript.browser.security.insecure-document-method.insecure-document-method,ERROR,src/main/resources/webgoat/static/plugins/bootstrap-wysihtml5/js/wysihtml5-0.3.0.js,5999,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
javascript.browser.security.insecure-document-method.insecure-document-method,ERROR,src/main/resources/webgoat/static/plugins/bootstrap-wysihtml5/js/wysihtml5-0.3.0.js,6202,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
javascript.browser.security.insecure-document-method.insecure-document-method,ERROR,src/main/resources/webgoat/static/plugins/bootstrap-wysihtml5/js/wysihtml5-0.3.0.js,6695,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
javascript.browser.security.insecure-document-method.insecure-document-method,ERROR,src/main/resources/webgoat/static/plugins/bootstrap-wysihtml5/js/wysihtml5-0.3.0.js,7940,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
javascript.browser.security.insecure-document-method.insecure-document-method,ERROR,src/main/resources/webgoat/static/plugins/bootstrap-wysihtml5/js/wysihtml5-0.3.0.js,7962,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
javascript.browser.security.insecure-document-method.insecure-document-method,ERROR,src/main/resources/webgoat/static/plugins/bootstrap-wysihtml5/js/wysihtml5-0.3.0.js,8056,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/webgoat/templates/login.html,31,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
python.django.security.django-no-csrf-token.django-no-csrf-token,WARNING,src/main/resources/webwolf/templates/files.html,32,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks.
